chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_094_058,904440.0,1432380.0,27.07,72.93,0.0,0.0,0.0,0.0,27.31,72.69,27.45,72.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.183
chip_094_129,1381560.0,1432380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,73.65,0.0,0.0,0.0,0.0,0.0,0.0,2.6350000000000002
chip_094_130,1388280.0,1432380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.59,67.41,0.0,0.0,27.51,72.49,0.0,0.0,28.63,71.37,0.0,0.0,8.873000000000001
chip_094_131,1395000.0,1432380.0,29.91,70.09,0.0,0.0,0.0,0.0,0.0,0.0,43.04,56.96,0.0,0.0,33.4,66.6,30.02,69.98,0.0,0.0,25.23,74.77,16.16
chip_094_132,1401720.0,1432380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26,60.74,31.7,68.3,0.0,0.0,30.95,69.05,0.0,0.0,0.0,0.0,10.190999999999999
chip_094_133,1408440.0,1432380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64,69.36,26.53,73.47,0.0,0.0,29.81,70.19,0.0,0.0,23.67,76.33,11.065000000000001
chip_094_148,1509240.0,1432380.0,36.26,63.74,39.14,60.86,36.7,63.3,31.45,68.55,40.24,59.76,38.85,61.15,37.27,62.73,34.12,65.88,30.8,69.2,0.0,0.0,32.483000000000004
chip_094_149,1515960.0,1432380.0,39.13,60.87,40.5,59.5,38.01,61.99,31.27,68.73,42.05,57.95,41.42,58.58,43.27,56.73,35.83,64.17,30.69,69.31,28.51,71.49,37.068
chip_094_150,1522680.0,1432380.0,29.26,70.74,30.69,69.31,37.88,62.12,27.78,72.22,39.35,60.65,37.21,62.79,38.54,61.46,35.02,64.98,28.01,71.99,27.08,72.92,33.082
chip_094_152,1536120.0,1432380.0,0.0,0.0,0.0,0.0,27.99,72.01,0.0,0.0,28.39,71.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.638
chip_094_153,1542840.0,1432380.0,30.95,69.05,32.72,67.28,33.61,66.39,30.08,69.92,32.92,67.08,31.94,68.06,30.21,69.79,30.84,69.16,0.0,0.0,23.02,76.98,27.629
chip_095_006,555000.0,1425660.0,39.57,60.43,40.41,59.59,41.29,58.71,43.52,56.48,0.0,0.0,41.85,58.15,45.72,54.28,41.81,58.19,39.41,60.59,41.27,58.73,37.48499999999999
chip_095_007,561720.0,1425660.0,63.06,36.94,49.42,50.58,56.7,43.3,58.63,41.37,46.65,53.35,54.67,45.33,51.97,48.03,55.2,44.8,56.54,43.46,50.14,49.86,54.298
chip_095_008,568440.0,1425660.0,51.15,48.85,45.3,54.7,52.36,47.64,53.8,46.2,49.51,50.49,50.62,49.38,48.6,51.4,49.7,50.3,48.1,51.9,43.18,56.82,49.232000000000006
chip_095_009,575160.0,1425660.0,41.05,58.95,47.46,52.54,48.2,51.8,51.73,48.27,49.71,50.29,49.61,50.39,47.09,52.91,50.71,49.29,48.76,51.24,36.1,63.9,47.042
chip_095_010,581880.0,1425660.0,50.96,49.04,48.44,51.56,55.53,44.47,58.08,41.92,52.84,47.16,54.93,45.07,53.06,46.94,61.36,38.64,66.74,33.26,55.23,44.77,55.717000000000006
chip_095_011,588600.0,1425660.0,47.79,52.21,50.17,49.83,57.7,42.3,47.89,52.11,32.81,67.19,53.34,46.66,41.93,58.07,49.27,50.73,61.21,38.79,47.24,52.76,48.935
chip_095_012,595320.0,1425660.0,35.16,64.84,35.64,64.36,38.56,61.44,48.17,51.83,32.7,67.3,38.88,61.12,38.57,61.43,43.56,56.44,48.39,51.61,34.11,65.89,39.374
chip_095_013,602040.0,1425660.0,49.7,50.3,61.56,38.44,56.81,43.19,64.7,35.3,45.51,54.49,56.99,43.01,60.26,39.74,63.17,36.83,57.59,42.41,44.05,55.95,56.03399999999999
chip_095_014,608760.0,1425660.0,45.29,54.71,43.17,56.83,38.21,61.79,43.31,56.69,32.74,67.26,34.17,65.83,35.93,64.07,41.55,58.45,51.36,48.64,28.19,71.81,39.39200000000001
