chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_121_025,76140.0,2117550.0,92.18,7.82,92.25,7.75,92.53,7.47,93.23,6.77,93.31,6.69,91.72,8.28,91.77,8.23,91.6,8.4,91.69,8.31,91.02,8.98,92.13
chip_121_026,82860.0,2117550.0,87.32,12.68,87.48,12.52,0.0,0.0,89.29,10.71,89.63,10.37,87.64,12.36,0.0,0.0,87.57,12.43,87.62,12.38,86.71,13.29,70.32600000000001
chip_121_028,96300.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,86.69,13.31,86.4,13.6,26.128999999999998
chip_121_029,103020.0,2117550.0,89.11,10.89,89.17,10.83,89.18,10.82,90.89,9.11,91.28,8.72,90.09,9.91,90.32,9.68,90.23,9.77,90.34,9.66,90.21,9.79,90.08200000000001
chip_121_030,109740.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.55,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.655
chip_121_035,143340.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,86.7,13.3,86.27,13.73,26.127
chip_121_040,176940.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.96,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14,13.86,17.41
chip_121_049,237420.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.84,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.784
chip_121_059,304620.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.97,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.797
chip_121_060,311340.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.49,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.649
chip_121_061,318060.0,2117550.0,91.42,8.58,92.16,7.84,92.11,7.89,93.53,6.47,92.74,7.26,91.5,8.5,91.23,8.77,91.22,8.78,91.2,8.8,90.78,9.22,91.78900000000002
chip_121_062,324780.0,2117550.0,0.0,0.0,87.6,12.4,88.19,11.81,90.33,9.67,89.7,10.3,88.33,11.67,88.25,11.75,88.16,11.84,88.12,11.88,87.37,12.63,79.60499999999999
chip_121_072,391980.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.622
chip_121_073,398700.0,2117550.0,90.97,9.03,91.47,8.53,91.84,8.16,92.39,7.61,92.3,7.7,91.01,8.99,90.96,9.04,90.96,9.04,90.95,9.05,90.16,9.84,91.30100000000002
chip_121_074,405420.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642
chip_121_078,432300.0,2117550.0,89.67,10.33,89.1,10.9,90.56,9.44,90.98,9.02,89.61,10.39,88.58,11.42,88.61,11.39,88.52,11.48,88.52,11.48,87.23,12.77,89.138
chip_121_080,445740.0,2117550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.82,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681999999999999
chip_122_013,-4500.0,2110830.0,90.84,9.16,90.9,9.1,90.93,9.07,91.22,8.78,90.8,9.2,91.18,8.82,91.21,8.79,90.27,9.73,91.01,8.99,90.57,9.43,90.893
chip_122_023,62700.0,2110830.0,91.65,8.35,91.64,8.36,92.11,7.89,93.26,6.74,93.39,6.61,91.47,8.53,91.67,8.33,91.28,8.72,91.38,8.62,90.48,9.52,91.833
chip_122_024,69420.0,2110830.0,91.23,8.77,91.02,8.98,91.61,8.39,92.22,7.78,92.35,7.65,91.31,8.69,91.53,8.47,91.3,8.7,91.46,8.54,91.04,8.96,91.50699999999999
