chip_id,chip_coordinate_x,chip_coordinate_y,crop_per_2023,non_crop_per_2023,crop_per_2022,non_crop_per_2022,crop_per_2021,non_crop_per_2021,crop_per_2020,non_crop_per_2020,crop_per_2019,non_crop_per_2019,crop_per_2018,non_crop_per_2018,crop_per_2017,non_crop_per_2017,crop_per_2016,non_crop_per_2016,crop_per_2015,non_crop_per_2015,crop_per_2014,non_crop_per_2014,average_crop_per
chip_108_089,1027140.0,2109060.0,83.59,16.41,83.39,16.61,85.14,14.86,86.41,13.59,0.0,0.0,84.4,15.6,85.63,14.37,84.37,15.63,85.48,14.52,84.33,15.67,76.274
chip_108_090,1033860.0,2109060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71,22.29,7.770999999999999
chip_108_093,1054020.0,2109060.0,80.32,19.68,79.74,20.26,80.74,19.26,81.2,18.8,0.0,0.0,80.31,19.69,80.48,19.52,79.67,20.33,78.59,21.41,79.26,20.74,72.031
chip_108_095,1067460.0,2109060.0,0.0,0.0,0.0,0.0,0.0,0.0,79.24,20.76,74.73,25.27,79.15,20.85,79.17,20.83,79.41,20.59,79.41,20.59,78.7,21.3,54.98100000000001
chip_108_097,1080900.0,2109060.0,84.56,15.44,83.9,16.1,85.0,15.0,85.36,14.64,73.59,26.41,85.52,14.48,86.14,13.86,85.93,14.07,85.48,14.52,84.65,15.35,84.013
chip_108_099,1094340.0,2109060.0,85.2,14.8,84.89,15.11,85.35,14.65,85.63,14.37,76.04,23.96,83.64,16.36,84.41,15.59,83.96,16.04,84.04,15.96,82.2,17.8,83.536
chip_109_049,758340.0,2102340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91,25.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.491
chip_109_057,812100.0,2102340.0,81.44,18.56,81.38,18.62,81.83,18.17,82.76,17.24,81.02,18.98,81.04,18.96,80.93,19.07,80.95,19.05,80.47,19.53,78.8,21.2,81.062
chip_109_058,818820.0,2102340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71,22.29,0.0,0.0,0.0,0.0,78.5,21.5,78.26,21.74,0.0,0.0,23.446999999999996
chip_109_059,825540.0,2102340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.23,28.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.123
chip_109_060,832260.0,2102340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62,26.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362
chip_109_063,852420.0,2102340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
